User_ID,Age,Gender,Daily_Usage_Hours,Phone_Usage_Before_Sleep,Anxiety_Without_Phone,Checks_Per_Hour,Impact_On_Daily_Life,Time_Without_Checking_Phone_Min,Smartphone_Addiction
USR_02814,19,Female,5.8,High,Moderate,5,High,168,0
USR_02815,19,Male,7.8,None,Low,8,Low,20,0
USR_02816,22,Male,2.9,High,Low,9,Moderate,197,0
USR_02817,16,Male,8.9,High,High,3,High,71,0
USR_02818,27,Male,7.7,Moderate,Low,9,High,171,0
USR_02819,28,Male,3.4,None,High,10,Moderate,103,0
USR_02820,25,Female,6.3,High,High,9,Moderate,63,1
USR_02821,30,Male,7.5,Moderate,Moderate,4,Moderate,211,0
USR_02822,28,Male,2.8,Low,High,4,High,42,1
USR_02823,24,Male,5.6,High,Moderate,9,Moderate,148,0
USR_02824,24,Female,5.3,High,Moderate,4,High,213,0
USR_02825,30,Female,4.1,None,High,7,High,230,0
USR_02826,25,Female,5.7,None,Low,10,None,206,0
USR_02827,25,Female,4.2,Low,Moderate,11,High,143,-1
USR_02828,23,Male,8.5,Moderate,High,10,High,32,1
USR_02829,31,Male,4.1,High,High,5,Low,95,0
USR_02830,32,Female,7.2,None,Low,3,High,234,0
USR_02831,20,Male,1.9,High,Low,6,Moderate,214,0
USR_02832,19,Female,5.1,Low,High,8,Low,115,0
USR_02833,33,Male,5.5,None,High,7,High,98,1
USR_02834,34,Male,5.1,Moderate,Low,7,Low,81,0
USR_02835,19,Female,4.6,Low,Moderate,6,Low,84,0
USR_02836,22,Female,4.0,Low,High,9,Moderate,134,0
USR_02837,25,Female,7.2,High,Moderate,9,High,152,1
USR_02838,33,Male,7.7,Moderate,Moderate,7,None,208,0
USR_02839,34,Female,5.3,High,Low,9,Moderate,225,1
USR_02840,19,Male,3.1,Moderate,High,8,Moderate,76,0
USR_02841,25,Male,9.4,High,Moderate,12,Low,42,0
USR_02842,16,Male,3.6,High,High,8,Moderate,188,0
USR_02843,33,Male,2.3,Low,None,5,Moderate,216,0
USR_02844,20,Male,1.1,None,Low,4,Low,231,0
USR_02845,30,Male,5.7,High,Low,10,Moderate,171,1
USR_02846,32,Male,5.0,Moderate,Moderate,4,Low,35,1
USR_02847,18,Male,7.8,Moderate,Moderate,7,High,84,0
USR_02848,27,Male,6.8,None,None,8,Low,155,1
USR_02849,17,Male,6.1,Moderate,High,6,Moderate,166,0
USR_02850,16,Male,4.9,Moderate,Low,9,High,100,0
USR_02851,32,Female,7.9,None,High,8,High,21,0
USR_02852,31,Male,9.6,High,High,5,Moderate,111,0
USR_02853,20,Male,7.7,None,Moderate,7,Low,28,0
USR_02854,30,Male,4.5,None,Low,6,Moderate,167,0
USR_02855,18,Female,7.2,None,Low,8,Low,122,0
USR_02856,22,Female,4.6,High,Moderate,8,Moderate,155,0
USR_02857,26,Female,3.1,High,Moderate,8,Low,140,0
USR_02858,25,Female,3.5,Low,None,7,High,186,0
USR_02859,24,Female,4.7,High,High,11,Moderate,91,1
USR_02860,29,Female,5.7,Moderate,Low,9,High,153,0
USR_02861,28,Female,10.0,High,Moderate,6,None,23,0
USR_02862,17,Male,3.6,High,High,8,Moderate,163,0
USR_02863,18,Male,8.4,High,High,10,High,54,0
USR_02864,22,Male,4.8,Moderate,Moderate,6,Moderate,75,0
USR_02865,33,Female,1.1,High,High,8,Moderate,116,0
USR_02866,18,Female,4.4,Moderate,High,3,Low,28,1
USR_02867,25,Female,8.1,Moderate,High,6,Moderate,50,0
USR_02868,22,Male,6.3,Moderate,High,8,Moderate,140,1
USR_02869,24,Male,6.4,Moderate,Moderate,6,None,81,0
USR_02870,32,Male,8.4,High,Low,12,None,7,1
USR_02871,26,Male,3.2,High,High,9,High,166,1
USR_02872,22,Female,3.2,High,Moderate,8,Low,81,1
USR_02873,29,Female,0.5,Moderate,Moderate,11,Moderate,189,0
USR_02874,34,Male,7.4,Moderate,Moderate,9,Moderate,122,0
USR_02875,19,Female,6.7,Moderate,Low,7,Moderate,62,0
USR_02876,21,Male,7.1,High,Moderate,9,High,228,0
USR_02877,25,Other,2.9,Moderate,Low,5,None,167,0
USR_02878,22,Male,2.0,High,Moderate,7,Moderate,25,0
USR_02879,28,Male,2.6,None,Moderate,9,Moderate,69,0
USR_02880,29,Male,3.5,High,Moderate,12,Low,70,1
USR_02881,19,Male,8.9,None,Low,5,High,189,0
USR_02882,23,Male,7.7,Moderate,None,9,High,46,1
USR_02883,20,Female,4.5,High,Moderate,5,High,47,0
USR_02884,16,Female,6.2,High,Low,7,Low,30,0
USR_02885,19,Female,4.0,High,High,5,Low,199,0
USR_02886,18,Male,6.3,High,None,9,High,220,0
USR_02887,24,Female,3.0,High,High,7,High,158,1
USR_02888,23,Male,7.2,Moderate,High,14,Moderate,140,0
USR_02889,16,Male,3.6,High,High,4,Moderate,179,0
USR_02890,21,Female,7.3,Low,None,5,Moderate,169,0
USR_02891,24,Female,4.6,High,Low,7,Moderate,204,0
USR_02892,22,Male,3.8,None,None,9,High,86,0
USR_02893,19,Male,9.0,Moderate,Low,11,Moderate,150,0
USR_02894,28,Other,5.9,High,Moderate,9,High,208,1
USR_02895,32,Male,4.8,High,None,12,High,168,1
USR_02896,17,Male,7.2,High,None,3,High,108,0
USR_02897,20,Female,2.6,High,Moderate,8,Moderate,134,0
USR_02898,27,Male,7.9,Moderate,High,9,High,88,0
USR_02899,23,Male,5.2,Moderate,Moderate,4,Moderate,124,0
USR_02900,21,Male,6.8,None,None,12,Moderate,7,0
USR_02901,23,Female,2.1,Moderate,Low,6,Low,108,0
USR_02902,33,Female,4.7,None,Low,6,Moderate,112,0
USR_02903,18,Female,5.5,None,None,9,High,38,-1
USR_02904,27,Other,7.8,Low,Low,6,None,130,0
USR_02905,18,Female,7.0,Moderate,Low,5,High,117,0
USR_02906,21,Male,4.6,High,Moderate,8,Moderate,114,0
USR_02907,17,Male,6.2,High,High,5,None,178,0
USR_02908,27,Female,8.3,Moderate,Moderate,7,Moderate,194,0
USR_02909,17,Female,5.1,High,Moderate,8,Moderate,74,-1
USR_02910,21,Female,4.8,High,Low,12,High,236,0
USR_02911,32,Female,1.3,Moderate,Moderate,7,High,189,0
USR_02912,18,Male,4.9,High,High,9,Moderate,142,0
USR_02913,17,Male,1.7,Moderate,High,6,Moderate,92,0
USR_02914,23,Male,5.2,High,Moderate,7,High,22,1
USR_02915,27,Male,7.7,Moderate,Moderate,11,High,165,0
USR_02916,19,Male,0.8,Low,High,9,Moderate,235,0
USR_02917,20,Female,8.2,High,High,4,Moderate,139,1
USR_02918,28,Female,4.8,Moderate,Moderate,8,None,49,0
USR_02919,30,Male,5.4,Low,High,6,Low,116,-1
USR_02920,31,Male,4.4,High,High,6,Low,161,0
USR_02921,25,Female,1.7,High,High,7,High,87,0
USR_02922,31,Male,3.8,High,Moderate,8,High,170,0
USR_02923,27,Female,10.1,Moderate,Moderate,8,High,43,0
USR_02924,32,Female,3.1,Moderate,High,11,Moderate,157,0
USR_02925,31,Female,2.0,High,Low,6,Moderate,149,0
USR_02926,27,Female,5.8,Moderate,High,10,None,65,0
USR_02927,23,Female,5.3,High,High,4,Low,55,0
USR_02928,18,Male,4.8,Low,High,9,High,41,1
USR_02929,31,Male,5.5,High,High,13,Low,71,1
USR_02930,28,Male,6.9,Low,High,11,Moderate,28,0
USR_02931,34,Other,4.2,High,High,10,High,126,-1
USR_02932,23,Male,5.9,Moderate,Moderate,7,Moderate,214,1
USR_02933,20,Male,7.8,Moderate,Moderate,5,Moderate,53,0
USR_02934,23,Female,3.3,Moderate,Moderate,4,Low,222,0
USR_02935,27,Female,0.5,High,Low,6,High,153,0
USR_02936,16,Female,7.0,Low,High,5,High,207,1
USR_02937,21,Male,11.0,High,None,6,High,189,0
USR_02938,33,Male,5.5,Moderate,High,7,High,173,1
USR_02939,23,Male,5.9,Moderate,Moderate,11,None,149,0
USR_02940,22,Male,4.8,Low,High,1,None,113,1
USR_02941,16,Male,9.0,Moderate,Low,8,None,106,1
USR_02942,31,Male,5.3,High,Moderate,6,High,153,0
USR_02943,27,Female,5.1,Moderate,High,8,High,72,1
USR_02944,21,Male,7.5,Moderate,Moderate,3,None,228,0
USR_02945,17,Female,4.4,None,High,10,None,214,0
USR_02946,29,Female,2.7,Low,Low,6,High,196,0
USR_02947,19,Male,7.4,Moderate,Moderate,12,Low,48,1
USR_02948,16,Female,4.2,High,High,10,High,128,0
USR_02949,33,Male,3.4,Low,High,6,None,32,0
USR_02950,28,Male,10.1,Moderate,High,7,High,40,-1
USR_02951,17,Female,5.1,None,Moderate,11,Low,169,0
USR_02952,24,Male,6.6,High,High,9,High,131,0
USR_02953,17,Other,5.6,High,Moderate,5,Moderate,48,0
USR_02954,24,Male,3.6,High,None,10,High,54,0
USR_02955,16,Female,7.0,Moderate,High,11,Moderate,222,0
USR_02956,26,Male,6.2,None,None,11,Moderate,117,0
USR_02957,18,Male,4.0,High,Moderate,11,Moderate,187,0
USR_02958,19,Male,6.5,Moderate,High,9,High,92,1
USR_02959,33,Female,4.4,Moderate,Moderate,4,Moderate,142,0
USR_02960,21,Female,3.1,Moderate,Low,7,High,42,-1
USR_02961,18,Female,2.8,High,Moderate,6,High,53,-1
USR_02962,26,Female,6.1,Low,High,8,Moderate,76,-1
USR_02963,30,Female,4.7,High,High,3,High,6,1
USR_02964,20,Female,8.8,Low,Low,9,None,48,0
USR_02965,25,Female,5.4,High,Moderate,6,Low,39,0
USR_02966,27,Female,3.8,Moderate,Moderate,12,Low,120,0
USR_02967,30,Female,5.8,Low,High,8,High,153,0
USR_02968,32,Female,2.7,High,Low,9,High,61,0
USR_02969,25,Male,5.3,High,None,11,None,95,0
USR_02970,21,Female,6.2,Moderate,High,4,High,27,0
USR_02971,33,Female,5.9,Moderate,High,5,Low,36,1
USR_02972,28,Male,8.4,Moderate,Low,4,High,222,0
USR_02973,18,Male,11.2,High,Low,10,Moderate,75,0
USR_02974,25,Male,7.0,High,Moderate,11,Moderate,165,0
USR_02975,29,Female,8.1,High,None,7,None,21,1
USR_02976,21,Female,11.1,High,Moderate,15,High,131,0
USR_02977,18,Male,3.3,None,High,4,High,204,0
USR_02978,31,Female,5.8,High,Moderate,8,Low,174,0
USR_02979,22,Female,4.4,High,Moderate,8,High,21,0
USR_02980,29,Male,7.4,High,None,7,High,52,0
USR_02981,24,Female,6.1,High,High,6,High,238,1
USR_02982,30,Other,3.7,Moderate,Moderate,10,Moderate,180,0
USR_02983,18,Female,5.5,Moderate,Low,4,Low,214,0
USR_02984,17,Female,7.8,High,High,7,None,232,0
USR_02985,17,Other,2.6,High,High,9,High,61,0
USR_02986,18,Female,3.7,High,Low,11,High,107,0
USR_02987,33,Male,3.4,Low,Moderate,8,Moderate,193,0
USR_02988,29,Female,6.2,Moderate,Moderate,5,High,48,0
USR_02989,33,Female,8.2,High,Low,11,High,155,1
USR_02990,25,Female,1.1,Moderate,High,4,Moderate,208,0
USR_02991,17,Male,5.7,Moderate,None,4,High,126,0
USR_02992,16,Female,3.5,Low,Moderate,7,Moderate,219,0
USR_02993,19,Male,7.7,None,Moderate,6,None,57,0
USR_02994,29,Female,5.0,High,Moderate,7,Low,37,0
USR_02995,16,Male,5.8,High,None,7,Moderate,60,0
USR_02996,29,Male,5.5,High,High,11,Moderate,32,-1
USR_02997,31,Male,8.0,Low,High,12,Moderate,155,0
USR_02998,29,Male,10.0,None,High,10,Low,67,0
USR_02999,18,Female,3.0,Moderate,High,9,None,11,0
USR_03000,18,Female,3.4,High,Moderate,6,Low,115,0
USR_03001,24,Female,6.2,High,None,7,Moderate,134,1
USR_03002,21,Male,3.7,High,Low,6,High,197,0
USR_03003,28,Male,7.6,High,High,4,None,136,0
USR_03004,17,Female,7.9,Moderate,Moderate,11,Low,12,0
USR_03005,23,Female,4.3,High,Moderate,9,Low,130,0
USR_03006,17,Male,3.8,High,High,6,Moderate,53,0
USR_03007,19,Female,4.9,Moderate,Low,6,Moderate,33,0
USR_03008,30,Male,5.7,High,Low,7,High,86,1
USR_03009,19,Female,6.2,High,Low,7,None,59,0
USR_03010,28,Female,0.5,High,High,15,None,169,1
USR_03011,27,Male,3.4,Low,Moderate,10,High,99,0
USR_03012,28,Male,4.6,Low,High,9,Moderate,10,0
USR_03013,29,Female,3.7,High,Moderate,11,High,156,0
USR_03014,33,Male,0.5,Moderate,Moderate,5,Moderate,116,0
USR_03015,21,Male,1.3,High,None,12,High,109,0
USR_03016,26,Female,2.6,Moderate,Low,7,Moderate,211,0
USR_03017,17,Male,5.2,Moderate,None,6,High,44,0
USR_03018,34,Male,4.5,Low,Low,8,High,16,0
USR_03019,34,Female,4.1,Moderate,High,4,Low,68,1
USR_03020,20,Female,7.3,None,Moderate,7,High,50,0
USR_03021,34,Female,7.3,None,High,12,Low,18,0
USR_03022,17,Female,5.8,Low,High,6,Moderate,159,0
USR_03023,25,Female,5.8,Moderate,Moderate,6,Low,120,0
USR_03024,17,Female,3.6,High,Moderate,4,None,41,0
USR_03025,26,Male,3.9,High,Moderate,7,High,209,0
USR_03026,33,Female,1.7,High,High,4,High,234,0
USR_03027,30,Other,4.9,High,High,3,High,114,0
USR_03028,24,Male,7.2,Moderate,High,11,Moderate,234,0
USR_03029,34,Male,8.5,Moderate,High,6,High,66,0
USR_03030,24,Female,5.0,None,High,4,Moderate,71,0
USR_03031,18,Male,6.6,High,Moderate,9,Low,84,0
USR_03032,24,Male,0.5,High,Low,5,Moderate,80,0
USR_03033,29,Female,4.5,Low,Moderate,4,High,18,0
USR_03034,34,Other,4.5,High,Moderate,7,High,102,0
USR_03035,22,Male,8.8,High,High,6,High,227,1
USR_03036,31,Male,6.4,None,None,3,Moderate,171,0
USR_03037,31,Male,6.6,Low,High,8,High,137,0
USR_03038,16,Female,6.5,High,Low,7,None,80,0
USR_03039,19,Male,5.6,Low,None,14,Moderate,30,0
USR_03040,19,Male,8.9,Moderate,Low,7,Moderate,85,0
USR_03041,22,Male,0.5,Low,High,7,High,112,0
USR_03042,23,Male,5.8,Low,Moderate,7,Moderate,57,0
USR_03043,32,Female,8.0,High,High,1,Low,67,0
USR_03044,20,Female,1.3,Moderate,High,9,None,15,1
USR_03045,22,Female,7.3,High,High,9,High,37,-1
USR_03046,19,Female,3.8,High,None,2,Low,45,0
USR_03047,21,Male,5.7,None,None,11,High,44,0
USR_03048,22,Female,3.8,Moderate,High,7,Moderate,178,0
USR_03049,33,Female,7.6,Moderate,Moderate,4,Moderate,8,-1
USR_03050,20,Male,4.9,Low,None,5,None,228,0
USR_03051,18,Female,7.4,None,Moderate,13,High,227,1
USR_03052,22,Male,6.5,Low,Moderate,12,High,15,0
USR_03053,29,Female,3.8,Moderate,Moderate,10,Moderate,213,0
USR_03054,22,Male,6.6,High,Low,8,Low,159,1
USR_03055,20,Other,4.0,High,Moderate,10,Moderate,12,0
USR_03056,20,Male,5.6,High,Low,4,High,153,0
USR_03057,17,Female,4.8,High,Moderate,13,None,229,0
USR_03058,21,Female,7.5,Moderate,High,9,None,131,0
USR_03059,30,Female,6.7,Moderate,High,5,Low,131,0
USR_03060,25,Male,5.4,None,High,4,Low,9,0
USR_03061,22,Female,4.0,Moderate,Moderate,9,Low,194,0
USR_03062,20,Female,2.7,Moderate,High,8,High,36,0
USR_03063,16,Male,5.8,High,Low,3,High,93,0
USR_03064,28,Male,4.1,High,Moderate,11,Moderate,62,1
USR_03065,33,Female,1.4,High,Low,8,None,76,0
USR_03066,28,Female,2.6,Low,None,5,Low,159,0
USR_03067,33,Male,9.1,High,Low,8,High,30,-1
USR_03068,20,Male,4.0,Moderate,None,9,High,172,-1
USR_03069,28,Male,7.9,Moderate,Moderate,11,Low,33,1
USR_03070,19,Female,4.7,High,High,7,Moderate,205,0
USR_03071,32,Female,8.2,High,None,12,High,86,1
USR_03072,18,Female,8.1,Moderate,Low,14,Moderate,11,0
USR_03073,32,Other,3.7,High,Low,9,High,110,0
USR_03074,26,Male,1.1,Low,Moderate,7,None,25,0
USR_03075,19,Male,1.3,Moderate,Moderate,6,Low,212,1
USR_03076,17,Male,3.7,Moderate,High,5,None,199,0
USR_03077,31,Male,9.7,Low,Low,6,High,100,0
USR_03078,33,Female,4.6,Moderate,High,9,Low,14,1
USR_03079,23,Female,5.8,None,High,12,Moderate,66,0
USR_03080,18,Male,8.4,High,Moderate,10,High,228,0
USR_03081,24,Male,5.7,Moderate,Moderate,11,Moderate,140,0
USR_03082,21,Female,5.7,High,High,8,None,228,0
USR_03083,25,Female,6.9,High,Low,6,Moderate,118,1
USR_03084,25,Male,6.1,High,Low,11,Moderate,8,0
USR_03085,28,Other,5.3,Moderate,Moderate,8,None,161,0
USR_03086,32,Female,3.9,High,Moderate,5,High,144,0
USR_03087,24,Male,5.7,High,None,7,Low,233,0
USR_03088,32,Female,7.9,None,High,8,Low,104,0
USR_03089,24,Male,9.4,Low,Low,8,Low,183,0
USR_03090,24,Female,6.1,Moderate,High,11,Moderate,23,0
USR_03091,16,Other,7.2,Low,Moderate,7,High,233,0
USR_03092,17,Female,6.1,None,Moderate,7,None,115,0
USR_03093,31,Female,5.3,Moderate,Low,9,High,35,1
USR_03094,16,Male,6.6,High,High,7,Moderate,112,0
USR_03095,25,Female,8.1,Low,High,6,High,30,1
USR_03096,33,Female,3.6,Moderate,Moderate,6,High,113,0
USR_03097,23,Female,2.3,High,Moderate,8,Moderate,138,0
USR_03098,26,Female,4.3,Moderate,Moderate,6,Low,33,0
USR_03099,17,Other,6.0,High,High,5,Moderate,21,0
USR_03100,23,Female,7.4,None,Moderate,5,High,152,1
USR_03101,23,Male,3.3,High,High,3,Moderate,174,0
USR_03102,32,Other,0.5,None,High,5,Low,114,0
USR_03103,30,Female,4.4,None,Moderate,6,High,179,0
USR_03104,32,Female,5.1,Moderate,Moderate,6,Moderate,78,0
USR_03105,28,Female,2.9,Moderate,High,8,High,202,0
USR_03106,34,Male,3.8,High,High,9,Moderate,100,0
USR_03107,20,Male,7.4,High,Moderate,6,Moderate,6,1
USR_03108,27,Female,5.7,High,High,10,Low,206,1
USR_03109,16,Female,6.3,Low,Moderate,5,High,41,-1
USR_03110,20,Male,4.7,Moderate,Moderate,6,Moderate,95,0
USR_03111,23,Female,3.8,High,High,11,Moderate,237,0
USR_03112,28,Male,4.7,High,High,6,Moderate,151,0
USR_03113,23,Female,6.6,None,Low,8,Moderate,45,0
USR_03114,26,Male,2.2,High,Moderate,8,High,148,0
USR_03115,16,Male,9.1,None,Moderate,10,Moderate,119,0
USR_03116,28,Male,6.8,High,Moderate,6,Low,216,0
USR_03117,34,Male,4.3,Moderate,Moderate,4,High,192,0
USR_03118,18,Female,7.3,High,None,6,High,189,0
USR_03119,32,Male,8.2,Moderate,Moderate,6,Moderate,232,0
USR_03120,20,Male,4.8,Moderate,High,8,Low,68,0
USR_03121,23,Female,5.0,High,Moderate,5,Low,9,0
USR_03122,29,Female,8.8,Moderate,Moderate,10,Moderate,150,0
USR_03123,19,Male,10.2,Moderate,Moderate,6,Moderate,76,0
USR_03124,26,Other,5.6,Moderate,Moderate,9,Moderate,145,0
USR_03125,30,Male,3.0,Low,Low,7,High,109,0
USR_03126,34,Female,4.5,High,Moderate,9,High,78,1
USR_03127,22,Female,7.8,Moderate,High,11,None,40,1
USR_03128,34,Male,3.2,None,High,6,None,151,0
USR_03129,34,Male,5.0,Low,Moderate,8,Low,163,-1
USR_03130,26,Male,6.1,None,High,10,High,232,0
USR_03131,20,Male,3.5,High,High,11,Moderate,97,0
USR_03132,20,Female,7.9,Low,High,11,Moderate,113,0
USR_03133,23,Male,7.0,Moderate,High,10,Moderate,27,1
USR_03134,25,Male,9.9,High,None,8,Low,164,0
USR_03135,21,Male,7.2,Low,High,2,High,117,0
USR_03136,30,Male,3.4,Moderate,High,15,High,15,1
USR_03137,31,Female,6.7,High,High,9,Low,198,0
USR_03138,32,Male,7.7,High,Moderate,7,None,228,0
USR_03139,23,Female,7.8,Low,High,8,Low,137,1
USR_03140,23,Male,3.8,High,Moderate,8,Low,99,0
USR_03141,24,Male,3.5,High,High,8,High,17,1
USR_03142,17,Female,3.0,High,Moderate,7,Moderate,90,0
USR_03143,30,Male,9.0,High,Low,6,High,196,0
USR_03144,33,Female,6.9,None,High,6,Moderate,39,0
USR_03145,18,Female,3.7,Moderate,Moderate,8,Moderate,87,0
USR_03146,32,Male,5.8,Moderate,Moderate,7,Moderate,33,0
USR_03147,19,Male,5.2,None,Low,8,None,155,0
USR_03148,19,Male,3.4,Moderate,Moderate,9,Moderate,87,-1
USR_03149,29,Male,5.6,High,Moderate,6,High,84,0
USR_03150,24,Male,5.9,Low,Low,2,High,99,0
USR_03151,24,Male,9.7,High,Moderate,7,High,148,0
USR_03152,33,Male,4.1,High,High,7,Moderate,158,0
USR_03153,25,Female,1.7,Moderate,High,5,Low,7,-1
USR_03154,19,Female,3.2,Low,Moderate,4,Moderate,126,0
USR_03155,27,Female,3.5,Low,Low,7,Low,128,0
USR_03156,23,Male,4.6,None,None,7,High,27,0
USR_03157,17,Male,3.2,Low,None,12,Moderate,189,0
USR_03158,28,Female,7.3,Low,Low,9,Moderate,141,0
USR_03159,31,Female,3.0,Low,Moderate,9,High,183,0
USR_03160,17,Female,5.5,High,Low,5,Moderate,220,0
USR_03161,26,Male,9.9,High,Moderate,12,Moderate,37,-1
USR_03162,25,Female,6.7,Moderate,Moderate,6,High,210,1
USR_03163,30,Female,6.5,Moderate,High,13,Low,96,1
USR_03164,32,Male,9.6,High,High,7,High,28,0
USR_03165,23,Male,8.2,High,Low,5,High,111,0
USR_03166,33,Female,6.7,High,Moderate,3,High,54,0
USR_03167,24,Male,4.8,Moderate,High,7,Moderate,56,0
USR_03168,23,Male,5.5,Low,High,9,High,203,0
USR_03169,29,Female,5.3,None,Low,8,Moderate,42,0
USR_03170,33,Female,4.6,Low,Moderate,8,High,48,-1
USR_03171,27,Male,6.0,Low,Moderate,7,High,93,0
USR_03172,34,Male,6.3,Moderate,Moderate,5,High,130,0
USR_03173,29,Male,2.8,High,Moderate,6,High,60,0
USR_03174,32,Female,9.1,High,High,9,Low,198,-1
USR_03175,18,Male,6.4,Moderate,Moderate,10,Moderate,49,0
USR_03176,22,Other,4.9,High,Low,9,High,184,0
USR_03177,32,Male,6.0,Moderate,Moderate,9,High,133,1
USR_03178,27,Male,7.5,Moderate,Moderate,11,None,91,0
USR_03179,24,Female,2.3,High,High,3,Low,120,0
USR_03180,30,Female,5.3,None,Moderate,6,Low,236,0
USR_03181,33,Male,2.9,Moderate,High,6,High,214,0
USR_03182,28,Male,11.3,High,Moderate,8,High,68,1
USR_03183,23,Other,5.8,Moderate,Moderate,5,Low,140,0
USR_03184,29,Male,2.9,Moderate,Low,7,High,230,0
USR_03185,23,Female,13.4,High,Moderate,10,Moderate,175,0
USR_03186,29,Male,4.3,High,High,8,High,140,1
USR_03187,22,Female,5.0,Moderate,Moderate,6,High,33,0
USR_03188,27,Female,5.2,None,Moderate,5,High,17,1
USR_03189,26,Male,3.6,Moderate,High,3,Moderate,133,1
USR_03190,26,Female,6.0,None,Moderate,7,Low,33,0
USR_03191,28,Male,0.6,Low,None,11,High,182,0
USR_03192,33,Male,7.9,High,High,4,High,41,0
USR_03193,17,Female,3.0,Moderate,Moderate,7,Moderate,5,0
USR_03194,30,Male,4.6,High,Low,8,Moderate,112,0
USR_03195,33,Female,7.2,High,Moderate,1,Low,73,0
USR_03196,30,Male,5.1,Moderate,Moderate,7,Low,121,0
USR_03197,34,Male,5.1,Moderate,High,4,High,180,0
USR_03198,27,Male,3.3,High,High,10,Moderate,187,1
USR_03199,28,Male,10.1,None,Moderate,6,Low,198,1
USR_03200,26,Male,6.7,Low,Moderate,10,Moderate,115,0
USR_03201,20,Female,3.1,None,None,13,High,67,0
USR_03202,16,Female,5.9,High,High,10,High,26,-1
USR_03203,18,Female,3.0,None,Moderate,7,Low,98,0
USR_03204,34,Male,9.3,High,High,10,None,15,0
USR_03205,22,Male,5.9,High,High,10,Moderate,33,0
USR_03206,27,Male,3.4,Low,Moderate,6,High,110,0
USR_03207,30,Male,7.0,Moderate,High,16,Moderate,7,0
USR_03208,20,Female,4.9,Moderate,High,9,High,177,-1
USR_03209,30,Male,2.7,Moderate,High,7,High,209,0
USR_03210,23,Male,6.3,High,High,7,Moderate,7,0
USR_03211,25,Female,6.3,Moderate,None,7,Low,78,0
USR_03212,31,Male,8.0,High,Low,7,High,200,1
USR_03213,23,Male,5.6,Moderate,High,4,None,18,0
USR_03214,16,Male,5.7,High,Low,7,High,219,0
USR_03215,27,Male,5.9,None,Moderate,2,Moderate,85,0
USR_03216,20,Female,9.0,Moderate,Low,5,Low,69,0
USR_03217,18,Male,4.8,Moderate,High,4,High,189,0
USR_03218,16,Male,6.5,None,Moderate,5,High,147,0
USR_03219,19,Male,6.9,Moderate,Low,2,High,192,0
USR_03220,23,Male,6.3,High,High,6,None,186,0
USR_03221,18,Male,4.7,High,None,6,Moderate,121,0
USR_03222,25,Female,5.8,Moderate,Low,8,High,134,1
USR_03223,17,Female,5.3,High,None,5,Low,86,0
USR_03224,26,Female,9.8,Moderate,High,2,Moderate,196,0
USR_03225,25,Male,4.5,High,High,10,High,235,0
USR_03226,29,Female,3.5,High,High,9,Moderate,218,1
USR_03227,22,Female,5.5,Moderate,None,8,Moderate,32,1
USR_03228,17,Male,5.3,None,High,9,High,98,0
USR_03229,24,Female,5.9,Moderate,Moderate,8,Moderate,209,1
USR_03230,31,Male,4.5,None,Moderate,6,High,71,0
USR_03231,28,Male,5.7,None,Moderate,7,Moderate,7,0
USR_03232,24,Female,5.8,High,High,6,High,185,0
USR_03233,19,Male,7.5,High,Moderate,7,High,158,0
USR_03234,25,Female,5.7,Low,Low,10,None,8,0
USR_03235,27,Male,5.7,Low,High,8,Moderate,148,0
USR_03236,32,Female,6.6,Moderate,Low,9,High,96,1
USR_03237,29,Female,7.4,None,Moderate,5,Low,76,-1
USR_03238,29,Female,3.3,High,Moderate,4,Low,186,0
USR_03239,17,Male,2.7,High,Moderate,11,High,108,0
USR_03240,26,Male,9.2,Moderate,High,7,Low,20,1
USR_03241,31,Male,7.0,Moderate,Moderate,10,Moderate,35,0
USR_03242,34,Male,5.0,High,Low,9,Low,91,0
USR_03243,21,Male,5.5,High,High,10,Low,134,0
USR_03244,34,Female,4.6,High,Moderate,5,Moderate,77,0
USR_03245,20,Female,6.0,Moderate,High,4,None,95,0
USR_03246,19,Other,3.4,Low,Low,9,Low,177,0
USR_03247,30,Male,7.3,Low,Moderate,11,High,58,0
USR_03248,19,Male,5.9,Moderate,Moderate,7,None,191,0
USR_03249,25,Male,6.0,Moderate,High,8,Moderate,191,0
USR_03250,18,Female,3.5,Moderate,None,3,Low,154,0
USR_03251,20,Female,6.7,High,High,5,Low,166,0
USR_03252,21,Female,3.6,High,Moderate,6,Moderate,77,1
USR_03253,23,Female,4.0,High,Moderate,9,High,229,0
USR_03254,22,Female,5.7,Low,Low,6,None,132,0
USR_03255,25,Male,11.0,None,High,5,High,234,0
USR_03256,21,Male,5.9,Moderate,Low,7,High,188,-1
USR_03257,29,Female,0.5,Moderate,Moderate,6,Moderate,166,0
USR_03258,19,Male,4.1,High,Moderate,9,High,103,0
USR_03259,28,Male,7.0,Moderate,Moderate,1,Low,158,0
USR_03260,32,Female,3.0,Moderate,Low,7,High,203,0
USR_03261,22,Other,7.3,Moderate,Moderate,3,None,177,0
USR_03262,19,Female,5.8,High,Low,4,None,223,0
USR_03263,29,Female,7.7,Low,High,5,Moderate,80,0
USR_03264,18,Female,4.3,Moderate,None,8,Moderate,213,0
USR_03265,20,Male,4.1,Low,High,9,Moderate,153,0
USR_03266,31,Male,6.7,Low,Moderate,6,Moderate,175,0
