log_id,user_id,log_date,screen_time,unlocks,day_type
500581,1210,2026-01-10,5.4,80,Weekend
500582,3494,2025-12-31,3.6,66,Weekday
500583,1585,2026-02-11,7.5,60,Weekday
500584,1166,2025-12-25,5.4,63,Weekday
500585,2256,2025-12-22,7.6,81,Weekday
500586,2205,2026-02-03,7.8,75,Weekday
500587,2738,2026-01-21,2.3,61,Weekday
500588,2052,2025-12-29,9.3,75,Weekday
500589,1713,2026-01-22,0.5,68,Weekday
500590,1687,2026-02-26,15.0,67,Weekday
500591,1329,2025-12-09,7.5,60,Weekday
500592,2746,2026-02-12,4.8,63,Weekday
500593,2207,2026-01-07,2.2,66,Weekday
500594,3142,2026-01-28,8.5,75,Weekday
500595,1784,2026-02-17,7.9,68,Weekday
500596,3400,2026-01-22,6.6,57,Weekday
500597,1940,2025-12-21,5.8,78,Weekend
500598,2288,2025-12-13,8.7,49,Weekend
500599,2679,2026-02-22,0.5,59,Weekend
500600,1625,2026-02-27,3.1,62,Weekday
500601,1138,2025-12-09,8.4,60,Weekday
500602,1761,2026-02-25,5.4,64,Weekday
500603,2833,2025-12-29,8.8,67,Weekday
500604,3302,2025-12-21,4.0,78,Weekend
500605,2555,2026-01-05,6.5,53,Weekday
500606,1675,2025-12-24,5.4,71,Weekday
500607,1091,2025-12-28,11.3,66,Weekend
500608,2092,2026-02-09,5.7,59,Weekday
500609,1036,2026-02-21,9.8,70,Weekend
500610,2787,2026-02-01,7.6,64,Weekend
500611,3187,2026-01-28,4.2,70,Weekday
500612,2201,2026-01-02,7.9,82,Weekday
500613,2836,2026-01-16,7.6,64,Weekday
500614,2894,2025-12-20,2.9,56,Weekend
500615,1136,2026-02-28,5.7,60,Weekend
500616,3237,2025-12-10,6.9,58,Weekday
500617,2663,2026-02-04,10.9,69,Weekday
500618,3389,2025-12-07,9.1,46,Weekend
500619,2582,2026-02-21,5.6,57,Weekend
500620,1971,2026-01-07,2.5,64,Weekday
500621,1661,2026-02-19,10.3,66,Weekday
500622,3290,2026-02-14,8.4,63,Weekend
500623,2810,2026-02-21,2.4,63,Weekend
500624,1414,2026-01-15,2.7,66,Weekday
500625,1342,2025-12-23,4.8,69,Weekday
500626,1145,2026-02-16,10.9,73,Weekday
500627,1322,2026-01-13,4.3,62,Weekday
500628,3169,2026-01-15,4.6,54,Weekday
500629,2275,2026-02-12,0.5,67,Weekday
500630,2878,2026-01-25,6.3,67,Weekend
500631,3358,2026-02-09,12.6,56,Weekday
500632,1600,2026-01-04,9.2,54,Weekend
500633,1474,2026-01-29,7.9,62,Weekday
500634,2515,2026-02-21,5.1,63,Weekend
500635,1574,2026-02-22,2.4,67,Weekend
500636,1346,2026-01-26,8.9,58,Weekday
500637,2510,2026-01-25,6.2,65,Weekend
500638,1381,2026-02-19,8.1,67,Weekday
500639,2303,2026-02-23,1.4,55,Weekday
500640,1071,2026-02-17,8.4,73,Weekday
500641,2117,2026-01-21,12.4,71,Weekday
500642,2396,2026-01-12,4.6,76,Weekday
500643,3386,2026-02-07,0.5,67,Weekend
500644,2359,2025-12-17,10.2,58,Weekday
500645,1663,2025-12-25,0.5,53,Weekday
500646,2515,2026-01-03,10.3,74,Weekend
500647,2891,2026-01-04,6.6,63,Weekend
500648,1039,2026-02-16,13.9,68,Weekday
500649,2382,2026-01-12,3.0,75,Weekday
500650,3030,2026-02-21,7.9,52,Weekend
500651,2277,2026-02-28,1.5,52,Weekend
500652,1965,2026-01-03,10.9,71,Weekend
500653,2900,2026-01-06,8.6,61,Weekday
500654,3217,2025-12-17,8.0,56,Weekday
500655,1700,2026-01-08,9.6,63,Weekday
500656,1510,2025-12-03,2.5,71,Weekday
500657,2283,2025-12-03,8.4,78,Weekday
500658,1583,2026-01-24,12.2,77,Weekend
500659,1983,2025-12-14,3.4,66,Weekend
500660,1458,2025-12-11,9.7,60,Weekday
500661,2905,2026-02-07,8.8,80,Weekend
500662,3388,2025-12-30,4.9,64,Weekday
500663,3104,2025-12-15,6.7,65,Weekday
500664,3265,2026-01-07,14.2,79,Weekday
500665,1815,2026-01-14,8.2,84,Weekday
500666,1246,2025-12-29,12.6,60,Weekday
500667,1729,2026-02-13,6.3,72,Weekday
500668,3420,2025-12-28,8.4,67,Weekend
500669,1416,2026-02-02,6.0,73,Weekday
500670,2054,2025-12-02,8.1,63,Weekday
500671,1367,2025-12-04,4.5,71,Weekday
500672,1107,2025-12-13,2.5,70,Weekend
500673,1838,2026-02-01,5.3,60,Weekend
500674,1417,2025-12-27,12.1,77,Weekend
500675,2643,2025-12-20,1.0,60,Weekend
500676,1820,2026-01-22,7.3,55,Weekday
500677,2421,2025-12-23,6.5,61,Weekday
500678,1682,2026-01-07,7.2,74,Weekday
500679,1255,2026-01-01,4.2,57,Weekday
500680,1837,2025-12-30,10.0,56,Weekday
500681,3282,2025-12-29,6.6,55,Weekday
500682,1552,2026-01-07,13.0,57,Weekday
500683,1180,2026-01-23,3.6,58,Weekday
500684,1156,2026-01-30,9.1,52,Weekday
500685,2477,2026-02-06,6.9,64,Weekday
500686,1570,2026-02-26,5.7,61,Weekday
500687,1856,2026-02-28,2.8,65,Weekend
500688,2784,2026-02-25,12.8,61,Weekday
500689,2727,2026-01-07,4.7,65,Weekday
500690,2047,2026-01-07,8.4,70,Weekday
500691,2496,2026-01-17,5.1,55,Weekend
500692,2423,2025-12-14,10.0,58,Weekend
500693,1591,2026-01-13,4.1,63,Weekday
500694,3181,2026-02-25,11.5,62,Weekday
500695,1420,2026-01-19,4.0,49,Weekday
500696,3260,2026-02-26,7.4,65,Weekday
500697,1347,2026-01-04,7.1,58,Weekend
500698,1165,2026-02-22,5.9,69,Weekend
500699,1936,2025-12-22,4.2,40,Weekday
500700,1347,2026-02-11,5.9,67,Weekday
500701,1397,2026-02-01,7.5,66,Weekend
500702,1582,2026-02-01,3.9,73,Weekend
500703,2600,2026-02-12,4.6,80,Weekday
500704,1307,2025-12-26,3.5,60,Weekday
500705,1098,2026-01-19,6.9,58,Weekday
500706,2265,2025-12-13,12.7,59,Weekend
500707,1157,2025-12-19,7.2,56,Weekday
500708,1553,2026-01-07,3.9,75,Weekday
500709,1650,2025-12-28,6.7,70,Weekend
500710,3274,2025-12-20,8.8,64,Weekend
500711,3470,2026-01-08,7.9,73,Weekday
500712,3290,2026-01-21,8.8,62,Weekday
500713,2068,2026-01-21,2.3,63,Weekday
500714,2495,2026-01-31,8.6,79,Weekend
500715,3418,2026-02-08,8.3,84,Weekend
500716,2878,2026-01-01,4.2,56,Weekday
500717,1733,2025-12-12,13.1,59,Weekday
500718,2950,2026-02-13,1.8,63,Weekday
500719,1091,2025-12-13,11.0,69,Weekend
500720,3219,2026-02-10,5.6,58,Weekday
500721,2627,2026-01-18,6.1,60,Weekend
500722,2215,2025-12-29,7.9,62,Weekday
500723,2100,2025-12-17,1.9,66,Weekday
500724,2304,2025-12-22,14.6,54,Weekday
500725,2387,2025-12-29,7.4,58,Weekday
500726,1178,2026-01-14,2.9,65,Weekday
500727,3285,2026-02-21,6.0,62,Weekend
500728,1279,2025-12-27,6.6,73,Weekend
500729,2042,2026-01-19,7.2,69,Weekday
500730,2618,2026-01-14,4.5,68,Weekday
500731,1370,2026-01-02,10.1,82,Weekday
500732,2800,2026-01-09,10.3,69,Weekday
500733,2703,2026-01-12,12.4,62,Weekday
500734,3268,2026-01-31,7.8,60,Weekend
500735,1303,2026-02-13,10.1,63,Weekday
500736,2348,2025-12-02,11.7,60,Weekday
500737,2460,2025-12-29,1.7,47,Weekday
500738,3485,2026-01-19,13.2,74,Weekday
500739,2193,2026-02-03,9.0,68,Weekday
500740,3422,2025-12-02,4.9,62,Weekday
500741,3428,2026-01-06,6.3,66,Weekday
500742,3061,2025-12-24,5.5,68,Weekday
500743,1668,2026-01-26,3.4,74,Weekday
500744,1499,2025-12-15,10.6,64,Weekday
500745,2414,2026-02-11,12.5,65,Weekday
500746,2572,2026-01-06,1.1,64,Weekday
500747,1529,2026-01-30,11.8,57,Weekday
500748,3006,2026-02-03,6.7,60,Weekday
500749,2219,2026-01-21,8.4,61,Weekday
500750,1754,2025-12-08,3.8,55,Weekday
500751,3347,2026-01-28,6.6,49,Weekday
500752,1814,2026-02-13,10.8,64,Weekday
500753,1726,2025-12-18,3.2,70,Weekday
500754,1730,2025-12-22,8.6,54,Weekday
500755,1827,2026-02-15,9.7,57,Weekend
500756,2331,2026-01-22,5.4,54,Weekday
500757,3046,2025-12-02,3.7,65,Weekday
500758,1874,2025-12-14,6.3,57,Weekend
500759,3178,2026-01-22,11.7,71,Weekday
500760,3003,2026-01-29,8.8,65,Weekday
500761,2677,2026-01-22,10.1,68,Weekday
500762,1607,2026-01-20,1.1,71,Weekday
500763,3073,2026-01-28,5.6,65,Weekday
500764,2477,2026-01-10,6.2,59,Weekend
500765,1634,2026-02-12,3.4,63,Weekday
500766,2209,2026-01-16,5.3,60,Weekday
500767,1483,2025-12-06,7.4,58,Weekend
500768,2074,2026-02-17,4.5,60,Weekday
500769,2914,2025-12-25,5.7,63,Weekday
500770,3052,2026-02-21,9.3,61,Weekend
500771,1588,2026-01-22,5.1,76,Weekday
500772,3255,2026-01-22,9.5,62,Weekday
500773,3304,2026-02-16,6.0,71,Weekday
500774,2228,2026-01-03,4.6,78,Weekend
500775,2973,2026-01-23,10.6,73,Weekday
500776,3058,2025-12-13,7.2,82,Weekend
500777,1948,2025-12-22,0.5,75,Weekday
500778,3055,2026-01-01,1.0,51,Weekday
500779,3079,2026-01-02,4.5,64,Weekday
500780,3007,2026-01-23,5.5,70,Weekday
500781,2741,2025-12-14,7.5,60,Weekend
500782,1386,2025-12-30,7.1,58,Weekday
500783,2251,2025-12-10,4.1,56,Weekday
500784,2790,2026-02-09,6.6,75,Weekday
500785,2498,2026-01-17,5.7,60,Weekend
500786,1206,2025-12-05,5.2,50,Weekday
500787,2818,2026-02-18,5.1,58,Weekday
500788,2780,2026-02-14,15.0,59,Weekend
500789,3395,2026-01-01,3.3,62,Weekday
500790,1792,2026-02-01,3.9,46,Weekend
500791,3281,2025-12-29,6.1,55,Weekday
500792,2724,2026-01-08,10.8,66,Weekday
500793,2005,2026-01-18,6.4,57,Weekend
500794,1941,2026-01-06,7.4,64,Weekday
500795,2165,2026-01-22,12.5,75,Weekday
500796,3223,2026-02-13,7.7,63,Weekday
500797,2677,2025-12-16,3.9,59,Weekday
500798,1448,2025-12-02,10.5,65,Weekday
500799,1591,2026-02-15,6.9,70,Weekend
500800,1081,2026-01-23,5.8,70,Weekday
500801,3182,2026-02-08,3.8,49,Weekend
500802,2406,2026-02-28,7.0,65,Weekend
500803,2480,2026-01-30,4.2,71,Weekday
500804,3487,2025-12-25,6.6,71,Weekday
500805,2079,2026-02-26,5.9,57,Weekday
500806,1418,2026-01-01,9.9,67,Weekday
500807,1087,2026-01-15,2.8,64,Weekday
500808,1214,2025-12-28,4.3,67,Weekend
500809,2758,2025-12-20,8.5,90,Weekend
500810,2520,2025-12-13,5.2,72,Weekend
500811,2717,2026-02-26,4.4,47,Weekday
500812,3292,2026-01-20,7.0,74,Weekday
500813,2501,2026-02-21,5.7,73,Weekend
500814,1308,2025-12-13,2.7,65,Weekend
500815,1230,2025-12-22,0.5,53,Weekday
500816,1154,2026-01-27,10.8,78,Weekday
500817,2198,2025-12-20,8.5,83,Weekend
500818,1114,2025-12-18,11.1,57,Weekday
500819,2413,2026-01-29,2.3,66,Weekday
500820,1310,2026-01-09,12.7,50,Weekday
500821,1992,2026-02-12,6.4,70,Weekday
500822,3347,2026-01-24,1.6,61,Weekend
500823,2041,2026-02-01,8.8,59,Weekend
500824,1011,2025-12-07,4.8,61,Weekend
500825,2427,2025-12-21,10.9,73,Weekend
500826,3279,2025-12-09,3.5,75,Weekday
500827,3013,2025-12-19,9.6,59,Weekday
500828,1729,2026-02-25,2.3,61,Weekday
500829,2301,2026-01-28,6.0,75,Weekday
500830,2376,2026-01-25,9.0,53,Weekend
500831,3036,2026-02-21,10.4,65,Weekend
500832,3350,2025-12-22,0.5,55,Weekday
500833,1540,2025-12-21,7.8,59,Weekend
500834,1076,2026-02-04,9.4,55,Weekday
500835,1023,2025-12-31,5.2,64,Weekday
500836,2038,2025-12-23,5.3,65,Weekday
500837,1675,2025-12-10,0.5,74,Weekday
500838,3394,2026-01-23,7.4,73,Weekday
500839,1171,2026-02-21,6.3,43,Weekend
500840,2892,2026-02-12,4.9,54,Weekday
500841,1488,2025-12-07,5.3,65,Weekend
500842,2485,2026-02-25,4.1,79,Weekday
500843,3425,2026-01-08,7.7,73,Weekday
500844,3419,2026-02-05,6.9,70,Weekday
500845,1756,2025-12-08,7.9,66,Weekday
500846,3429,2026-01-02,7.0,65,Weekday
500847,1154,2026-02-27,8.9,61,Weekday
500848,1256,2026-01-17,10.6,61,Weekend
500849,2779,2026-02-11,4.0,71,Weekday
500850,1673,2026-01-01,4.0,58,Weekday
500851,3115,2026-01-07,5.8,66,Weekday
500852,3391,2026-01-24,4.7,67,Weekend
500853,1672,2025-12-21,10.5,70,Weekend
500854,3438,2026-02-11,7.2,76,Weekday
500855,2472,2026-02-10,4.7,67,Weekday
500856,1258,2025-12-30,7.1,60,Weekday
500857,1306,2026-01-04,6.5,61,Weekend
500858,2118,2025-12-23,7.5,63,Weekday
500859,1245,2026-02-09,6.6,57,Weekday
500860,2658,2026-02-15,6.9,83,Weekend
500861,1186,2026-01-24,9.4,77,Weekend
500862,2797,2026-01-12,4.5,51,Weekday
500863,1924,2026-01-16,5.9,74,Weekday
500864,1784,2025-12-29,8.9,67,Weekday
500865,2595,2026-03-01,8.3,62,Weekend
500866,3455,2026-02-12,3.5,72,Weekday
500867,2360,2026-01-19,4.2,66,Weekday
500868,1340,2025-12-28,3.0,60,Weekend
500869,1562,2026-01-09,5.9,82,Weekday
500870,1650,2026-01-26,9.2,55,Weekday
500871,2193,2026-02-13,8.3,64,Weekday
500872,1068,2026-01-05,6.4,57,Weekday
500873,2583,2025-12-19,2.1,69,Weekday
500874,3428,2026-01-07,9.9,79,Weekday
500875,3104,2025-12-25,5.5,56,Weekday
500876,2300,2025-12-25,5.9,60,Weekday
500877,2122,2025-12-31,5.7,66,Weekday
500878,1915,2025-12-28,2.6,76,Weekend
500879,3372,2025-12-31,11.0,57,Weekday
500880,1460,2025-12-05,11.6,56,Weekday
500881,3226,2025-12-28,6.3,58,Weekend
500882,1843,2026-02-06,2.4,54,Weekday
500883,1573,2025-12-07,9.7,62,Weekend
500884,1118,2025-12-08,8.5,59,Weekday
500885,1645,2026-02-24,6.3,62,Weekday
500886,2478,2026-02-10,14.1,72,Weekday
500887,3073,2025-12-03,9.4,72,Weekday
500888,2513,2026-02-12,4.2,66,Weekday
500889,3031,2026-02-06,2.0,67,Weekday
500890,2031,2025-12-16,5.6,61,Weekday
500891,1968,2026-01-19,12.6,73,Weekday
500892,3010,2026-01-05,5.8,55,Weekday
500893,2539,2026-02-24,6.6,43,Weekday
500894,3196,2025-12-18,3.5,65,Weekday
500895,2511,2026-02-09,5.4,67,Weekday
500896,2048,2025-12-16,6.5,69,Weekday
500897,1654,2025-12-13,7.3,59,Weekend
500898,2954,2026-01-03,6.3,47,Weekend
500899,1554,2025-12-11,6.3,59,Weekday
500900,1424,2026-02-09,4.7,57,Weekday
500901,1292,2026-01-12,8.8,72,Weekday
500902,2208,2026-01-03,9.9,73,Weekend
500903,1430,2025-12-14,10.6,74,Weekend
500904,1316,2026-02-05,3.7,63,Weekday
500905,1397,2025-12-19,2.7,63,Weekday
500906,2347,2026-02-20,6.7,65,Weekday
500907,2588,2025-12-09,9.4,76,Weekday
500908,1595,2026-01-26,6.8,74,Weekday
500909,3123,2025-12-07,5.2,58,Weekend
500910,2943,2026-02-18,8.4,72,Weekday
500911,1915,2026-01-15,13.9,49,Weekday
500912,2255,2025-12-31,3.2,57,Weekday
500913,1975,2026-02-23,10.5,63,Weekday
500914,2075,2025-12-27,5.6,55,Weekend
500915,2244,2025-12-21,4.9,62,Weekend
500916,2451,2026-01-26,9.1,53,Weekday
500917,2166,2025-12-25,6.1,62,Weekday
500918,3028,2026-01-30,3.2,59,Weekday
500919,1362,2026-01-10,6.7,49,Weekend
500920,3429,2026-01-18,7.2,52,Weekend
500921,3318,2025-12-17,6.7,66,Weekday
500922,3345,2026-01-28,7.0,72,Weekday
500923,1233,2026-02-07,5.7,72,Weekend
500924,2731,2026-02-06,9.4,61,Weekday
500925,1026,2026-02-06,7.5,52,Weekday
500926,2494,2026-02-02,2.2,64,Weekday
500927,1092,2026-01-08,1.8,64,Weekday
500928,1308,2026-02-04,11.2,55,Weekday
500929,1051,2025-12-13,9.1,72,Weekend
500930,1318,2026-02-22,7.5,65,Weekend
500931,2992,2026-02-08,5.4,68,Weekend
500932,1180,2026-01-13,7.9,52,Weekday
500933,2592,2026-01-21,9.6,76,Weekday
500934,1646,2026-01-09,7.3,74,Weekday
500935,2961,2026-02-13,8.6,60,Weekday
500936,2283,2025-12-11,12.1,64,Weekday
500937,3244,2026-01-06,3.4,59,Weekday
500938,3302,2026-02-28,6.2,68,Weekend
500939,3024,2026-01-19,9.8,65,Weekday
500940,1335,2026-01-21,4.3,48,Weekday
500941,2576,2026-01-28,6.3,60,Weekday
500942,2525,2026-02-22,1.9,66,Weekend
500943,1989,2025-12-08,12.4,70,Weekday
500944,2278,2025-12-10,5.6,90,Weekday
500945,1513,2026-02-28,6.5,64,Weekend
500946,3029,2025-12-24,5.2,69,Weekday
500947,1241,2026-02-16,7.2,61,Weekday
500948,3196,2026-02-02,7.2,56,Weekday
500949,2733,2026-01-12,1.7,66,Weekday
500950,3259,2025-12-12,2.0,84,Weekday
500951,1667,2026-02-27,9.8,68,Weekday
500952,1593,2026-01-04,9.6,72,Weekend
500953,3178,2026-01-15,8.8,63,Weekday
500954,1255,2026-02-18,2.2,61,Weekday
500955,2502,2025-12-12,9.8,64,Weekday
500956,1560,2026-01-22,2.9,61,Weekday
500957,3110,2026-02-22,5.6,51,Weekend
500958,2334,2026-01-30,4.5,89,Weekday
500959,1406,2026-01-18,15.0,58,Weekend
500960,2860,2025-12-29,7.0,58,Weekday
500961,3062,2026-01-27,6.6,71,Weekday
500962,2710,2026-01-08,7.7,56,Weekday
500963,1258,2025-12-15,8.6,76,Weekday
500964,1722,2026-02-10,4.3,50,Weekday
500965,2282,2026-01-02,10.5,59,Weekday
500966,1613,2026-01-26,6.1,62,Weekday
500967,2694,2025-12-02,0.5,68,Weekday
500968,2978,2026-01-31,4.2,55,Weekend
500969,1812,2026-02-25,12.3,70,Weekday
500970,2786,2026-01-18,8.6,58,Weekend
500971,1330,2025-12-13,5.7,77,Weekend
500972,3212,2025-12-30,9.1,67,Weekday
500973,2216,2026-01-03,2.8,57,Weekend
500974,2544,2026-01-03,9.2,72,Weekend
500975,2397,2025-12-23,10.9,60,Weekday
500976,1386,2026-02-09,4.7,63,Weekday
500977,2518,2026-02-23,8.6,57,Weekday
500978,2817,2026-02-19,10.0,46,Weekday
500979,2817,2026-01-03,1.0,72,Weekend
500980,2814,2025-12-12,4.0,54,Weekday
500981,3375,2026-01-04,6.1,75,Weekend
500982,2515,2026-01-25,8.6,69,Weekend
500983,2240,2026-02-02,7.6,69,Weekday
500984,1319,2025-12-07,7.0,85,Weekend
500985,1398,2026-01-14,6.8,62,Weekday
500986,2914,2025-12-02,4.7,71,Weekday
500987,1104,2026-01-07,2.3,56,Weekday
500988,1695,2026-02-25,7.1,53,Weekday
500989,1329,2025-12-19,6.2,65,Weekday
500990,1659,2025-12-03,6.7,68,Weekday
500991,1820,2026-02-04,6.1,71,Weekday
500992,2972,2026-02-09,8.5,61,Weekday
500993,2793,2025-12-28,3.2,73,Weekend
500994,3361,2025-12-16,7.6,67,Weekday
500995,1461,2026-02-17,2.8,67,Weekday
500996,2607,2025-12-12,7.5,72,Weekday
500997,2675,2025-12-06,7.7,69,Weekend
500998,3457,2026-02-22,3.5,61,Weekend
500999,3074,2026-02-04,9.8,54,Weekday
501000,1270,2026-01-11,8.7,66,Weekend
501001,1384,2025-12-30,5.4,76,Weekday
501002,1059,2026-02-04,5.4,72,Weekday
501003,2130,2025-12-28,6.5,72,Weekend
501004,1219,2026-01-31,3.7,73,Weekend
501005,2464,2026-01-11,5.5,85,Weekend
501006,2906,2026-02-10,9.8,70,Weekday
501007,2595,2026-01-30,10.2,62,Weekday
501008,1095,2026-02-03,11.1,75,Weekday
501009,1988,2025-12-30,8.8,61,Weekday
501010,2112,2026-02-06,7.0,58,Weekday
501011,2945,2026-01-13,5.4,56,Weekday
501012,3278,2025-12-03,4.6,73,Weekday
501013,1967,2026-01-20,6.3,66,Weekday
501014,3322,2025-12-10,8.5,53,Weekday
501015,1245,2026-01-31,6.7,59,Weekend
501016,3158,2026-02-17,5.8,70,Weekday
501017,1233,2026-01-18,12.6,74,Weekend
501018,3464,2026-02-23,2.7,72,Weekday
501019,2151,2025-12-15,8.2,68,Weekday
501020,2260,2026-02-25,1.2,55,Weekday
501021,1802,2025-12-28,5.7,69,Weekend
501022,2417,2026-02-18,4.2,79,Weekday
501023,1654,2025-12-27,6.4,81,Weekend
501024,3442,2025-12-16,6.5,73,Weekday
501025,1110,2025-12-12,3.8,64,Weekday
501026,1089,2025-12-15,4.5,63,Weekday
501027,1762,2025-12-05,4.2,56,Weekday
501028,2303,2026-01-29,13.3,67,Weekday
501029,2356,2026-01-06,3.1,61,Weekday
501030,3179,2026-01-20,8.0,61,Weekday
501031,2036,2026-01-02,0.9,61,Weekday
501032,2464,2026-02-17,6.2,61,Weekday
501033,1097,2026-01-29,10.3,57,Weekday
501034,2143,2026-02-06,10.0,57,Weekday
501035,1292,2026-01-07,6.7,65,Weekday
501036,2839,2026-01-19,8.7,75,Weekday
501037,2734,2025-12-24,6.6,57,Weekday
501038,2024,2026-01-06,6.7,68,Weekday
501039,3297,2026-02-25,3.0,64,Weekday
501040,1651,2026-01-20,3.4,67,Weekday
501041,3196,2025-12-02,6.2,73,Weekday
501042,3091,2026-01-20,10.1,79,Weekday
501043,2906,2025-12-15,9.7,58,Weekday
501044,2721,2026-01-28,3.5,96,Weekday
501045,2067,2026-02-20,6.9,77,Weekday
501046,3209,2025-12-16,11.3,67,Weekday
501047,2816,2026-01-29,9.0,67,Weekday
501048,1252,2026-02-20,7.1,72,Weekday
501049,1131,2025-12-03,4.6,95,Weekday
501050,2907,2026-02-28,7.6,67,Weekend
501051,2910,2026-02-11,9.2,59,Weekday
501052,2679,2026-02-02,6.3,73,Weekday
501053,2132,2025-12-11,7.7,58,Weekday
501054,2058,2025-12-29,4.4,58,Weekday
501055,2925,2026-01-28,8.4,60,Weekday
501056,3322,2026-01-06,6.5,73,Weekday
501057,1186,2026-01-05,4.8,58,Weekday
501058,1948,2026-02-19,9.7,68,Weekday
501059,3290,2026-02-20,10.3,72,Weekday
501060,1263,2026-01-22,1.5,79,Weekday
501061,2997,2026-02-04,5.6,59,Weekday
501062,1521,2026-02-25,5.1,67,Weekday
501063,2564,2026-02-07,6.2,59,Weekend
501064,1782,2026-01-30,8.3,58,Weekday
501065,1534,2025-12-28,2.4,73,Weekend
501066,1209,2025-12-22,9.6,72,Weekday
501067,3093,2026-02-14,4.7,54,Weekend
501068,2563,2026-01-01,4.5,69,Weekday
501069,1025,2026-02-07,8.0,67,Weekend
501070,1174,2026-02-26,10.6,67,Weekday
501071,2539,2026-01-14,7.9,72,Weekday
501072,2334,2025-12-25,6.9,55,Weekday
501073,1321,2025-12-12,4.7,58,Weekday
501074,2602,2026-01-07,6.7,68,Weekday
501075,2158,2025-12-13,5.3,76,Weekend
501076,1054,2026-02-01,2.8,57,Weekend
501077,2566,2026-01-23,7.2,64,Weekday
501078,2609,2025-12-11,9.6,55,Weekday
501079,2872,2026-01-24,6.0,65,Weekend
501080,3194,2025-12-31,11.6,54,Weekday
501081,2508,2025-12-16,5.6,76,Weekday
501082,3067,2026-02-10,4.3,47,Weekday
501083,1332,2026-01-02,13.3,63,Weekday
501084,2578,2026-01-10,7.0,58,Weekend
501085,1906,2026-02-10,6.0,49,Weekday
501086,1910,2025-12-07,7.1,54,Weekend
501087,1400,2026-01-14,7.1,65,Weekday
501088,1949,2026-02-01,5.3,71,Weekend
501089,2329,2026-02-18,7.0,90,Weekday
501090,3075,2026-01-18,5.3,68,Weekend
501091,2910,2026-02-09,3.2,53,Weekday
501092,1100,2025-12-28,5.0,70,Weekend
501093,1550,2026-01-20,4.1,66,Weekday
501094,3400,2026-01-11,6.4,67,Weekend
501095,2705,2026-01-12,4.9,72,Weekday
501096,3343,2026-02-07,11.8,84,Weekend
501097,1352,2025-12-16,7.4,53,Weekday
501098,2018,2026-02-19,0.9,63,Weekday
501099,2179,2026-02-18,2.9,66,Weekday
501100,2097,2026-02-24,6.9,69,Weekday
501101,1979,2026-01-23,8.4,65,Weekday
501102,2355,2026-02-26,7.7,64,Weekday
501103,1738,2025-12-26,8.1,65,Weekday
501104,1976,2026-01-30,4.7,68,Weekday
501105,2371,2025-12-10,12.4,71,Weekday
501106,3280,2026-01-24,4.9,64,Weekend
501107,2801,2026-01-02,9.2,59,Weekday
501108,3149,2026-02-02,2.6,63,Weekday
501109,1952,2026-02-08,2.6,69,Weekend
501110,1480,2026-01-07,7.9,70,Weekday
501111,2237,2025-12-22,8.8,68,Weekday
501112,1107,2026-02-03,4.3,73,Weekday
501113,1972,2025-12-02,9.9,46,Weekday
501114,2626,2026-02-10,7.9,67,Weekday
501115,1703,2026-02-09,7.4,49,Weekday
501116,3382,2026-02-22,7.8,63,Weekend
501117,3133,2026-01-10,7.3,55,Weekend
501118,1874,2025-12-15,3.9,89,Weekday
501119,2447,2025-12-07,11.4,59,Weekend
501120,3411,2026-01-29,9.1,72,Weekday
501121,3107,2025-12-10,6.5,71,Weekday
501122,2273,2026-02-11,9.8,67,Weekday
501123,1559,2026-02-25,11.2,59,Weekday
501124,1116,2026-02-11,9.5,58,Weekday
501125,1873,2026-02-01,8.1,79,Weekend
501126,1967,2026-01-04,4.9,69,Weekend
501127,2568,2025-12-10,4.9,63,Weekday
501128,1043,2026-02-13,1.5,71,Weekday
501129,1508,2025-12-23,7.5,68,Weekday
501130,3011,2026-02-16,6.6,68,Weekday
501131,2188,2026-01-12,0.5,56,Weekday
501132,2315,2026-02-11,0.5,66,Weekday
501133,1848,2026-02-16,11.5,67,Weekday
501134,2879,2026-02-13,2.0,73,Weekday
501135,1916,2025-12-31,8.2,72,Weekday
501136,1798,2026-02-09,2.6,60,Weekday
501137,1875,2025-12-30,10.6,61,Weekday
501138,2760,2026-01-08,8.5,73,Weekday
501139,3333,2025-12-06,8.2,85,Weekend
501140,1818,2025-12-08,4.0,73,Weekday
501141,3168,2025-12-12,7.9,50,Weekday
501142,1944,2026-02-23,5.5,73,Weekday
501143,1906,2025-12-28,2.5,68,Weekend
501144,1012,2026-02-02,5.8,63,Weekday
501145,1602,2026-02-18,4.4,74,Weekday
501146,1199,2025-12-13,4.1,63,Weekend
501147,2791,2026-01-29,7.4,75,Weekday
501148,1447,2026-01-28,2.6,53,Weekday
501149,2811,2026-01-08,10.9,65,Weekday
501150,1840,2026-01-03,9.1,55,Weekend
501151,1589,2026-01-05,6.0,58,Weekday
501152,2153,2026-01-25,11.1,61,Weekend
501153,3090,2026-01-29,4.5,53,Weekday
501154,1519,2026-01-14,7.4,70,Weekday
501155,2036,2026-01-18,7.8,68,Weekend
501156,1724,2025-12-16,3.3,64,Weekday
501157,1987,2026-01-25,9.3,67,Weekend
501158,1802,2026-01-12,4.4,70,Weekday
501159,3349,2025-12-26,8.7,60,Weekday
501160,1526,2025-12-03,7.1,63,Weekday
501161,2665,2026-02-21,4.6,58,Weekend
501162,2138,2026-01-11,6.2,64,Weekend
